,user_id,name,review_count,elite,fans,average_stars,compliments_total
1384,2XFQXe_Ewzj1VA0PiEHG_A,Glen,185,"2011,2012,2013",15,3.39,39
1385,HOVQHBdWzjgz6giVsZOFuA,Jackie,131,,13,3.58,30
1386,tZA9Uztmj69tgvlHiiMKsg,Chelsea,1124,"2010,2011,2012,2013,2014,2015,2016,2017,2018",156,3.99,4689
1387,gru76BjkRY6UQVcw_yAxiQ,Christine,269,"2008,2009,2010,2011,2012,2013",43,3.81,838
1388,-4RbxLJlFZlu-KRuUiiGLw,Autumn,66,,8,4.13,60
1389,ooggWWMRHQngQ7iaF2eANQ,Ashley,62,,0,4.51,3
1390,FNP8h7mywPGKkErQSBJdqg,Samantha,296,"2010,2011,2012,2013,2014",47,3.71,210
1391,IJABCqLsGgT8DxqujUQmiA,Sarcastic,453,2009,13,3.77,129
1392,d67zTET_2IuVoWcUU0aWaQ,Janet,2241,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",217,4.04,3804
1393,vR4cUH_mHBlR4Kz8CnmDCA,Debbie,10,,0,3.5,4
1394,hPYRCiQ_OP0rxkpRN19Xiw,Jill,177,"2010,2011,2012",19,3.25,271
1395,k6GurG0wmHVyiZGzmxs8eQ,Angel,328,"2010,2011,2012,2013,2014,2015,2016",13,3.99,100
1396,Xhdx6LyFdFF_dVabLruhyQ,Ian,12,,0,4.54,0
1397,jggF6VEdSdpCX1AObGZ35A,K,494,"2011,2012,2013",102,3.57,1509
1398,igIifRLStEi3p4rb18KszQ,Jenny,174,"2010,2011,2012",17,3.68,70
1399,8wJd011iFenDu9UPp-k5XA,Corina,297,"2011,2016,2017,2018,2019,20,20,2021",51,4.39,106
1400,NjSqtEFFkK49k2CZoyfY-Q,Annabelle,57,,1,3.79,0
1401,EXXdXcxflkg9moppilHoCA,Kristine,143,"2009,2010",10,3.69,152
1402,GHzTSlaYKI4Fqc_L63jhmA,Chris,64,2011,6,3.59,22
1403,Reuq65EOFI938Yg8xgff9g,Faith,1156,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",95,3.84,882
1404,WAdBTG2kVN0lh3WF4E_qSA,Carl,22,,7,3.86,7
1405,MpRMV1IlT8jzfLdI0fGr1w,Ben,772,"2012,2014,2015,2016,2017,2018,2019",91,3.89,175
1406,5ITdf0mnklCpIUenv-5LWw,Diane,1112,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",76,3.96,1095
1407,7GT19rrk5pA_5KIvbzTiag,Annie,704,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",53,3.98,174
1408,S2ndDDRSxCuYgC4cHeLp6Q,Lisa,432,"2009,2010,2011,2012,2013,2014,2015,2016,2017",111,4.1,5514
1409,GlRCa245sIgcdCKId1bFPg,Angelina,54,,3,4.09,9
1410,GWaCI4tiGmt0_3Tp5dM-MQ,Alisa,236,"2010,2011,2012,2013,2014,2015,2016",11,3.6,89
1411,j9cH6lzwGbb0SPbuatvn6w,Johnny,46,,2,3.62,3
1412,96DfLlif7HKINhQvgGgwWQ,JM,36,,2,3.59,7
1413,a2_TuPOh2Z2zz0ej4IEpow,Gustavo,9,,1,4.42,4
1414,CaF1DkQbHn4sWhx3qJd5bQ,Ron,258,,7,3.18,46
1415,4kKngcDGjuzo18pxx5jHog,Amanda,409,"2010,2011,2012,2013,2014,2015,2016",41,3.85,427
1416,q8OdcTdl_VEsw-zL8Vwrqw,Kelly,710,"2016,2017,2018,2019,20,20,2021",41,4.26,167
1417,0Igx-a1wAstiBDerGxXk2A,Jen,2733,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",200,4.06,5100
1418,DZFd8HvzvPGIR1vhHwxKXw,Jasmine,364,"2006,2007,2008,2009,2010,2011",39,4.01,118
1419,dbb70RnMVbkwQcNnUr7Fug,Rachel,572,"2009,2016,2017,2018,2019,20,20,2021",50,3.89,195
1420,GoWRHMIoJ_0anXEJsyKtxg,Lisa,121,"2007,2008,2009",3,4.21,84
1421,XKAFikZAfddYv0Vg1PUkwA,Erin,665,"2006,2007,2008,2009,2010,2011,2012,2013,2014",63,3.78,1468
1422,FasNCo26SxBqncV3nX2-mQ,Lauren,353,"2008,2009,2010,2011",81,4.22,1328
1423,QDANyAnTmi3O7b7XuFJDkA,Tiziano,20,,7,4.0,39
1424,t71Zcv_OPf2FL27AYvx86w,Brooke,67,"2010,2011",17,4.28,174
1425,LM5q6fcNw3nGkab7Q8ksAA,Darren,10,,1,4.2,3
1426,GHCt63KtWuH-prPS46inPw,Nate,40,,1,4.05,3
1427,Oi2gqTOaUBDyilpx29_mAA,Nici,13,,1,4.73,0
1428,PwW68bP0dK-gLrvIxOQR3w,Alicia,15,,4,4.53,5
1429,4vEqxb3aE5nnbOT64TMwXQ,Stephen,18,,0,4.72,3
1430,8G_tlYpVERluShHWKHrxnw,Aaron,67,,0,4.45,3
1431,oxRXJVvo-I0ZxTl44jsdrw,Andrew,48,"2006,2007",6,4.06,40
1432,om-Hb83tFOnOD5SlExnVcA,Wayne,17,,1,4.47,2
1433,0BXvYt4JX3-PacRu0Xw5Pg,Allie,73,,0,3.96,5
1434,xvaeF_Daee7vhOSk5G9g_w,Safrona,29,,1,3.9,5
1435,PgkpCBDHtDvNPMULHO2b2A,Nhi,111,"2014,2015",19,3.81,46
1436,WCN5fiJ34_pWq0cv23I_ag,Jarrod,164,"2011,2012,2013,2014,2015",7,4.6,121
1437,vWn1N7e-H276Z8Rii8_NIA,Aaron,41,2016,4,3.6,8
1438,uh61113hdQu_t_bxo4TQoA,Lisa,58,,4,3.51,16
1439,tJJvvUz6a92BoKmT7hGL8g,Shanna,17,,1,3.17,4
1440,Rjd9Td7yYOqu0A1e2KDAyA,Scott,976,"2007,2010,2012",78,3.74,854
1441,Kj-u8Yq1d3mLKitWsDAxpg,DJ,793,"2008,2009,2010",290,3.58,40925
1442,Kn-LYJ4QyAE-TYXw20kFYw,Jedi,8,,1,4.13,2
1443,MawjDlpBJ4lh8DN5sFYLRQ,Zach,62,,9,3.94,65
1444,L4CXCKMj2NDsr8fd2_XmkA,Miss,597,"2006,2007,2008",58,3.82,232
1445,UWK3mKjnsVOA6sGim6zfgg,Barney,474,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",50,4.21,194
1446,OrV3OWnpYlSVXBf0QG-xhQ,Echo,271,"2009,2010,2011",9,3.72,26
1447,ycxhO7bkvwmcl3vSJiKqyQ,Marlon,17,,3,4.1,3
1448,JSukkufethSwEr-FGE3HKA,Anita,1050,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",144,3.75,1826
1449,CivLOrB36bhEgnOQEuUzWg,Ray,298,"2011,2012,2013,2014,2015,2016",13,3.32,122
1450,b20HunA9kQjYDRMfKBsVqw,Abla,11,,3,4.08,5
1451,ncee9pg6GYUJ0SvVF7X3hg,Tom,64,,1,3.74,49
1452,i-dLMzfAu6RuB_39rboftA,Jenna,405,"2011,2012,2013,2014,2015,2016,2017,2019,20,20,2021",30,4.29,102
1453,w-UGPqFg7Zl8YolgGPVtTg,Robert,13,,1,4.69,0
1454,mX2D6RLm-eqEZ8eV5HBscQ,Victoria,635,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",125,3.73,625
1455,rdysF0ymVkMX82Bu_8x3nA,Mike,209,"2012,2013,2014",14,3.74,106
1456,DEOH_z7QaXnrH7vnmDl5KA,Rohan,2095,"2011,2012,2014,2015,2016,2017,2018,2019,20,20,2021",88,3.4,507
1457,HS8fh_WvXvl-8UrbaIM-fA,Valerie,290,"2009,2010,2011",3,3.76,48
1458,7UuFJeZbZAcv2oeJ_-QcNw,Vina,250,"2012,2013,2019,20,20",15,3.48,46
1459,ZZPaQmmnEiL1fyN-4qtvJg,Joseph,206,"2010,2011,2012,2013,2014,2015,2016,2017",33,3.9,399
1460,_PwRWR_Bi6ZTZfpJYAbQQA,Ryan,147,,6,3.9,31
1461,Gse3LZGsadddKxvTSy00VQ,Joseph,36,,3,2.63,5
1462,h6a1CAlAN-vm-JgwUoWeSg,Shela,31,,4,3.61,11
1463,sxwVQcMZkiez3R_442GkAQ,Arianne,491,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",201,3.85,2035
1464,LVcbO8YWYz9WjHLBXN6jpQ,Adam,237,"2007,2008,2009",28,3.81,230
1465,5Yd0OweWo7jDVI-G3WwGwA,rosie,162,"2007,2009",19,4.01,76
1466,rQrqrb5dFztAeFYwyqbygA,Caroline,1170,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",255,3.87,10106
1467,Xj-2IgdEwPFhunNx7dOP5A,Jeff,117,"2012,2013",4,3.57,37
1468,tsrPta2ZbUNZUbu3NmXp0w,Tracy,20,,1,4.1,16
1469,4OgPAPL0zCXmdmV5_oe3vQ,Julie,1225,,191,3.83,382
1470,OZTZgCcxO7fcFkZ3LYDroA,Oski,546,,13,3.13,102
1471,XBcDvNBgGcc9sl4wvx6RCQ,Jane,28,,4,4.0,5
1472,aTKPDXWXSCnJOpIm8Ge-kQ,Pablo,18,,1,4.28,0
1473,JguHBgguN6uStKz9m990qw,Shari,349,"2009,2010,2011,2012,2013",19,3.36,140
1474,Dg1cJ224IfS2YwuJV5d5wQ,Eunice,444,"2010,2011,2012,2013,2014,2015,2016,2017",90,4.03,3091
1475,2xQSWc3P9RG0s-bRntwS-A,Becca,45,,3,4.09,14
1476,igcnVpgAYC2EMP0sXZmuTQ,Amanda,326,"2011,2012,2013,2014,2015,2017,2018,2019,20,20,2021",26,4.59,178
1477,DbXHytBggVESG8KL8FOZ5A,leonid,27,,2,3.61,3
1478,s0fW72nK1QZba9-R1sf5xQ,Mark,76,,1,3.67,9
1479,qa9uJOZYlaMV4wut5Lp3kw,William,72,"2009,2010",0,3.55,25
1480,yZyUc9ChBerAAeUY8ygSfw,Eric,424,"2006,2007,2008,2009,2010,2011",25,3.55,184
1481,DU_cE1PbU4vDuPxONgzkwg,Eliza,222,"2009,2010,2011,2012,2013,2014,2015,2016",38,3.89,271
1482,InF1h_4LvMc9hwRUMDm5QA,Sonia,864,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016",67,3.55,404
1483,7Z3QZnc9CFRH_bPRGN-Oiw,Suzanne,323,"2010,2011,2012,2013,2014,2015,2016,2017",55,3.42,1578
1484,DAT62jCDMV-lW15CDZgyqQ,Briana,697,"2009,2010,2011,2012",207,3.53,6417
1485,jwmMWvA_yTjXbzK0ErnEOA,Mindy,69,2011,7,3.83,87
1486,VveQW3yKqgi8gAjwKzUVBg,Andrew,372,"2007,2008,2009,2010",37,3.73,106
1487,I4eTqRHq93iElqq4f5istw,Eric,1544,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",163,3.9,1320
1488,p5eKzfGUZ7duXbDM0AM5bA,J,843,,60,3.91,1807
1489,R4QhWtWTnwI6qBZD02WRIA,Valerie,51,,4,2.92,3
1490,3Aq26LWhD_hzNkjE7OJzcQ,Stacey,212,"2008,2009,2010,2011",24,3.98,395
1491,x_aVFl7kXM97GA1OdwNOCg,Candice,250,"2009,2010,2011,2012",26,3.65,137
1492,zLyYIxIdUki7_G7Sff4TqQ,Sean,167,"2010,2011",8,3.5,101
1493,KkLOX0XW7csHZlpmHA5U8Q,April Rose,112,,13,3.58,58
1494,AnbNz10IQUVscPkPeA8CfA,Rey,11,,1,3.67,1
1495,5HPWXgWKm90Z9DzYAg7W4w,TJ,22,,1,4.64,8
1496,_tijyweXFCeb5JcztIZ4kA,Nila,19,,1,4.11,4
1497,uJW9xlpYtrT-TIqKyXS7Sw,Steven,24,,1,4.58,4
1498,8vlmwcTxBVhO5T5N4K3g_g,Kim,274,"2010,2011,2012,2013,2014,2015,2016,2017",19,3.66,66
1499,SCh-WJ8cald_nqrENViDPQ,Ross,28,,0,4.68,4
1500,zftgDC6ecAdXeCD-wSztRA,Scot,123,"2017,2018,2019,20,20,2021",1,3.8,60
1501,P9Zmd3C-FziPitmNPhgaxA,Jason,11,,1,3.92,0
1502,NEg9ZNGCpgECaJk7Fq5fjg,Rachel,58,,2,4.02,1
1503,6WG2IGTVr-xKn0pYQZJGjw,Felicia,323,"2008,2009,2010",187,4.19,2502
1504,nj3syiLs3lABLtPVyL0ivA,Javier,1986,"2008,2009,2010,2011",342,3.77,5505
1505,DMwp6ZDmshHRPeQVrYGoqQ,Amy,406,"2010,2011,2012,2013,2014,2015,2016",18,3.18,114
1506,vgwdQ0fpDZdoTidJuwYq7w,Colleen,1316,"2006,2007,2008,2009",57,3.94,490
1507,XdM2sxztF7JX6DZ6Qk4r9Q,Gary,306,"2007,2010,2011,2012,2013,2014",54,3.46,124
1508,KzVFANXabLAN2TokOGKJig,Lauren,231,"2008,2009,2010,2011",32,3.91,167
1509,pILwv96yeZsmUjglRsSuDw,David,860,"2008,2009,2010,2011",71,3.79,2212
1510,NP-675YVy9URhNmdQdnWsQ,Lisa,1066,"2010,2011,2012,2013,2014,2015,2016,2017,2018",24,3.56,127
1511,qgMSxyHee1FeKrVYDy9LiQ,Orenji,32,,1,4.24,9
1512,ie3nXtDTyHhJchMuYh_WXQ,Robert,162,"2010,2011,2012",21,4.13,216
1513,pTjRJC5ic4MT6rfVjCKotw,Elisabeth,25,,4,4.19,7
1514,7AcGs_uVHFcnoHsKETBy7g,His,97,,5,3.45,20
1515,eOc3c9kbXEeTmc87rAGlnA,Cecelia,54,,4,4.0,7
1516,2eMUGgQo2j8gJHu8jxiXdA,mnd,6,,1,3.83,0
1517,sEEGucq7vg0_yT25miGmsA,Charles,50,"2010,2011,2012,2013",15,4.06,191
1518,hTDIebPoUXeNdyorFlUkQw,Edward,31,,6,3.94,7
1519,eDhhsdVwBLBBZRc0OVWEwA,Crystal,12,,3,3.64,10
1520,CR8XCpTNp5oC2BGhJC7M-g,Chris,192,"2009,2010,2011,2012",10,3.19,154
1521,m4yMNcpfHLAgvJJiXmBKDw,Helen,615,"2011,2012,2013,2014,2015,2016",56,3.58,261
1522,-hKniZN2OdshWLHYuj21jQ,Nicole,982,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",57,4.04,238
1523,gNHMzqBQPwc4SLEnD_2MFw,Julia,26,,1,3.62,0
1524,E5LfBfFyV3f29iEJI9WLWw,Vanguard,58,,1,3.37,7
1525,UXcOSMHZM2RPWTgjQbKDJg,Daniel,151,"2010,2011,2012,2013,2014,2015",14,3.4,85
1526,nhXyjGOCfi-EW09bJqfAzQ,Amanda,249,"2014,2015,2016,2017,2018,2019,20,20,2021",56,3.71,378
1527,zPPyxgbjhcy2tHo3F1jMXw,Hyun,88,"20,20,2021",9,3.63,20
1528,aKwmpQILlCVlolUCjtrp7g,danielle,155,,5,4.09,19
1529,nXneI6SyrcHwuLVUoTkXUw,Emeric,62,,2,3.9,6
1530,wfAY5pTWM48wNQNh96jymw,Alison,111,"2012,2013",1,3.57,34
1531,7IdhLlvwXFTIFX0R-7Mchw,Kenneth,13,,0,4.38,2
1532,qAQjfwspeg9WvCewHLrxOQ,Michael,228,"2011,2012,2013,2014",14,3.99,313
1533,9qMzUJhS46_KUHddw2JA7w,Sara,321,"2013,2014,2015,2016",30,4.03,249
1534,EuUt680ZQzJbh1ML0bUPsA,Carol,33,,6,3.76,18
1535,duJnzlaILBFufu1wjyu-Bg,Kevin,42,,1,4.65,6
1536,WS_vooKZJws2J3eqpM6Lkw,Sarah,18,,3,4.55,18
1537,k1NEXdF1frI-Ojw5Wz03Vg,Tina,522,"2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",25,3.98,97
1538,UjPKcHvnYYN4WeIK9T1qxA,Darrel,47,,1,4.25,4
1539,3viH_SSb9QhrCbifTbx0Ng,Crystal,224,,7,3.64,18
1540,W8W1fULCFYANG1eqpSRsPA,Adam,2,,0,4.0,0
1541,K5p6QaazjaUXXauQhX-3Sw,Brian,25,,0,4.0,2
1542,Py3z79fT7ZD658MlCSVNMA,Stephanie,60,,1,3.58,2
1543,pc64IPjU7gcD81HstUHWMg,Calla,40,,1,4.26,3
1544,gDlT2nD40_KWLg2BioSl7w,Pierce,9,,2,5.0,1
1545,3MvDSyrKUxoAARc7hUWHGA,Harden,36,,3,3.03,17
1546,YoZpDxT3-3tvGpf2Vgp9yw,Jake,24,,4,4.6,27
1547,qpt2Kv6NMSEAUwN6mXLzAw,Meiyi,141,,1,4.24,2
1548,jEAB8eqm07GupBRKsLanAA,Kathy,128,,50,4.86,89
1549,TYwQtORbORzcX22xdYBx1g,Brian,245,"2010,2011,2012",66,4.1,193
1550,DDcg8gaCLBU7uvh_iGJwAg,Katie,66,,9,3.88,80
1551,jkiinjUy8RUZKzW5gBpXNg,Quinn,630,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",93,3.8,1909
1552,37HswRimgBEf7_US-c3CDA,Adrienne,2619,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",223,4.0,28088
1553,syrsu7q3DYcZCYKZqRM63w,Eva,582,"2009,2010,2011,2012,2013,2014",109,3.99,1419
1554,TgCLIZJnI4k0KFgt6hGQeg,Dave,602,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",67,3.99,399
1555,w-HHSb2Gg9GLLQMnKmdfJg,Brian,13,,0,3.15,1
1556,WQ-_hGAsrAeR9QrZ4HH2lw,J,57,,3,3.93,15
1557,d0xjrf1CL0ollZNK5xewWg,Katrina,336,"2011,2012,2013,2014,2015,2016,2017,2018,2019",39,4.18,348
1558,V29HZxa2FS06KqsAfrSIHQ,Craig,129,"2010,2011,2012,2013,2014",13,3.63,79
1559,FkAzO6mD7xIydood2ccFXQ,Marisa,452,"2009,2010,2011,2012,2013,2014",29,3.79,70
1560,XwbnUSJeDscLDGfe4A1x3Q,mike,436,"2006,2007,2008,2009,2010,2011",43,3.12,165
1561,zi3oFNGjWibdh4uaZFkezg,Darryl,53,,1,3.68,5
1562,un6Ukka8NKvm-uyw5Gr1MQ,Nicole,144,"2007,2008",5,3.9,90
1563,huayr-WjhExgJPIZcRhZIQ,Michelle,428,"2007,2008,2009",30,3.85,1652
1564,73Z1L0eG-5dyBGTKdfx1RA,Donna,243,"2011,2012,2013,2014,2015",21,3.56,120
1565,StZTVDuFzahNvjl5qu6l7Q,Doug,352,,4,3.75,26
1566,IKx6LzJa7mPNjlGnqAIXpA,Emily,55,,7,3.53,11
1567,_aVCYt2Bxn5vmkN-d1Mq7g,Audra,130,"2007,2008",12,4.11,110
1568,6ENDNESowsauGzwPpTTqcQ,danger,84,,2,3.66,1
1569,x1MJiQuTYZdbwObHkxpxXQ,Lisa,284,"2010,2011",11,4.03,62
1570,eBU8YCGnbVw7A46fbmj9qQ,Heather,126,,7,4.3,16
1571,uVKvHwKWlSHAzpgRF40cRg,Thommy,58,"2009,2010",1,4.05,18
1572,UlWDGR0QrBbdFsVY6ugocw,Aimee,885,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",713,4.24,8158
1573,VTsHRIHL4BChySZHxUAlkw,Michael,17,,0,3.59,0
1574,tBdUeVfUZln9PlSVfONemQ,Michelle,214,"2009,2010,2011",19,3.51,276
1575,sfp6PhgbQnemfeZTqfuajA,Merrill,534,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",67,3.87,2729
1576,ts_Kv7zsjpppSiBrYii9mA,Kelly,47,,1,4.5,3
1577,nCYcZqc1S2q-8_NvL2Lrww,Danielle,288,2010,3,3.74,37
1578,kwLjniiYa1H57LwQX2TGIQ,Li,970,,52,3.25,725
1579,jzqLpVkB1rg9AssLKm7lvw,Wendy,671,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",97,3.96,630
1580,VGhYRnYdbiEac56FFSx7sw,Alvin,25,,2,3.54,7
1581,6Yat8NbiWbJkQPCEN2YLMA,Julia,28,,1,3.26,1
1582,7d6qIIwlQ6liBzLmeRrukw,David,23,,4,3.88,14
1583,LOi1qbpl2hTP0cwSDDuyBQ,Shirley,1630,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",66,3.71,476
1584,lMl3gDOuKT7hmlkwJ8it5A,Paige,321,"2011,2012,2013,2014,2015,2016",25,4.09,194
1585,4lpAu8nFqMv1nXz5NLfcXw,Shirley,450,"2018,2019,20,20,2021",27,3.59,119
1586,WGDlDc6K3zYRgEZSJlqYCw,Liza,129,"2017,2018",1,4.18,20
1587,nPgnjCqdclBWktTI3CiUUA,Dustin,14,,0,4.36,2
1588,E8X2N638K5uCtedkwkUewg,Nigel,4,,0,4.75,0
1589,fV4b7lS8Vr1JL8V4ac8-FQ,Juan,523,"2009,2010,2011,2012,2013,2014",42,3.69,946
1590,iWGTF_A60mIc0pQt4BZkEw,Amber,12,,0,2.92,0
1591,C8Zi1vCpGvFdNsi1sdebxQ,Alex,55,,8,3.61,13
1592,g3FDenZ_IfrjAwE6DRmCYw,Mark,333,"2013,2014",9,3.86,82
1593,EvXwnFVVYVWPMIT-7AyKZg,Lindsay,548,"2008,2009,2010,2011,2012,2013",27,3.72,1002
1594,bon8_JZj5clcxf6weJ7nrw,Bobby,181,"2010,2011,2012",9,3.38,96
1595,EP8o8JnQSI0WEkeodwA8lA,Bobby,613,"2011,2012,2013,2014,2015,2016,2017",67,2.77,1739
1596,eLHsnsI2YDuGwIdFqYFhnA,Dan,649,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",84,3.89,1093
1597,3wmhky2VOA394cQrBwaCLg,John,8,,2,3.75,3
1598,qPGhjScyxtuHrWXN4A8VXg,Loli,1475,,99,4.0,4361
1599,Im673PmMlvLmLKuJ16xYIw,Taylor,120,,3,4.62,10
1600,dvPlg8rPYExpLgNF0paOoQ,Agustin,35,,1,4.09,10
1601,P_AmERMOIHFs1sU_Go_gow,Tara,108,2012,7,3.99,204
1602,JgSMZ6MUZGf38cSBajknww,Nina,934,"2008,2009,2010,2011,2012,2013",248,4.01,3299
1603,e05aJHO3bdLruwSvsQL8kw,Marlyn,171,"2009,2017",4,3.05,55
1604,2OiyOHo7CQY05bFwY55HjA,Christopher,269,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",43,3.64,368
1605,9nW7bkqm8eap6nsg-DSG1g,Drew,7,,0,4.29,4
1606,VRvD7-JHdWdTQnh1lRCw_A,Jenna,618,"2008,2009,2010,2011,2012,2013,2014,2015",101,4.01,516
1607,j5805_aB766gVlnVuCPG-A,Lauren,18,,1,3.89,8
1608,EV7Zj6Jyf2tcuFB2Fv1shg,James,499,"2009,2010,2011,2012",35,4.02,215
1609,rp4ctJtEe8_TnG81B7VKPQ,Joe,250,"2010,2011,20,20,2021",6,4.31,60
1610,k1fl0bCPLLMDor9rQvlQ7Q,Clint,20,,0,4.48,2
1611,tLVvxD7h9dqLqwzH1UiWNw,Lindsay,208,"2008,2009,2010,2011",42,3.34,816
1612,KpKs0exwTxZ-nOKfP-ButA,Brian,203,,9,3.81,15
1613,W63to4VnKWKXN4_wIlAIHA,Emily,307,"2010,2011,2012,2013,2014,2015",26,3.9,289
1614,mKBl4fAqTfNts7B78aOPVg,Dave,752,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",76,3.68,2554
1615,005GchcM1HWBH3SFKrIxBA,Naomi,420,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",35,4.04,435
1616,bEC8C904SPszVpMPEUKFNA,Sean,409,,12,4.03,39
1617,Zn6_1t5LujJZLkkMOBgntg,Rachelle,239,"2011,2012,2013,2014",8,3.96,55
1618,lqfCumXC24HofGKkgn1Uiw,Chris,345,"2009,2010,2011,2012,2013,2014",18,3.24,104
1619,qc3DJxkOfxKH6zcVlAPofA,Gregory,119,"2011,2012",13,3.83,88
1620,Or-5choooobXikcd02etTA,Danyell,332,"2008,2009,2010,2014,2015,2016,2017",20,3.83,168
1621,sMRucNvjaoSrvo6Jo5yjhA,Sarah,1110,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",74,3.46,157
1622,2--3--v8yHU3a3FljCcBRg,William,189,"2009,2010",22,3.89,191
1623,mqf7xO1AeQxkAOhWJz5Mlg,Russ,508,"2010,2011,2012,2013,2014,2015",101,3.33,286
1624,UfZFDivL1xQDWDp9OlPUoQ,Thanh,68,,9,3.72,23
1625,NSCy54eWehBJyZdG2iE84w,Karlee,169,2007,53,4.06,425
1626,QMvKdCyjwCzqQey1Y32nKQ,Patrick,900,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",21,3.9,84
1627,clIUw7GdiWpNI4ma-uIrow,Rick,36,,1,4.37,7
1628,44GF8XTKEXSlsAqiKt4oKg,Debby,468,,21,3.72,57
1629,0j1A6ud3TNl-tiOb71ArQg,Carese,142,,3,3.09,44
1630,DOFamdMaC_hjn9zg3Gs-0w,Dan,183,"2006,2007,2008,2009,2010,2011",8,3.76,32
1631,knyL5Q53vbgGmEBQLPLxVQ,Joshua,227,"2011,2012,2013,2014,2015",12,3.53,174
1632,nO4bSABjYmR3MVvVjC0EeQ,Beatrice,382,"2010,2011,2012",40,3.69,206
1633,f-wjQLYvzGpHCMJq8Hjc0w,Kara,426,"2012,2013,2014,2015,2016,2017",24,3.77,92
1634,1_gDua5IG0JwLwXySeqsGQ,Ben,25,,1,3.56,1
1635,g3HFkZgloxLQCvoJ5Zs5gg,Jana,3152,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",236,3.96,6564
1636,o8JbrCaUpbL7M83qeHbSQg,Steven,19,,2,3.14,5
1637,WBYkM37Z2M4KCbpkIc1U_A,Gifty,84,,4,4.33,12
1638,CJmtS1Uk1KSsY2MWol_E7g,Asuka,1823,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",139,3.69,218
1639,p0LlDmp9ZLYi_yuOaLOqng,Lindsay,109,"2006,2007,2008",11,3.97,80
1640,q4-Nvtr-FlHxAZu66vm-ig,Joe,777,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",123,3.76,1574
1641,mx3H7ezr_6M08mIhirxsQA,Will,27,,4,4.04,53
1642,TZ4DGsfzcEm6Pc9u5HfEnA,Pearl,176,"2009,2010",14,3.66,102
1643,a7Z_P1SGRAbeOf2NxpbGsg,Kali,53,2012,10,4.06,64
1644,iCqpb2C3TZrB5gdMASf8LQ,Brenda,349,"2010,2011,2012",31,4.11,186
1645,yIj3DxyTtNr9gV-g--9oqw,An,776,"2008,2009,2010,2011",122,3.86,2748
1646,uN4qVofksHK7ydh9ltbN0w,Pedro,15,,0,4.75,0
1647,h6O2e5Gon2dyb5M0nULRTg,Mai,68,,9,4.2,18
1648,ubVIhBzZYTSGBR1zn0cKww,Robyn,487,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",35,4.42,400
1649,M7awSxTyAAr_415nUMTlZg,Kristin,8,,7,4.63,12
1650,GBsC3kXUYZa6b6TEcl0PpQ,Alvin,10,,0,3.58,2
1651,XAlgPQYihaK-r3ZsKNYVcg,Krista FussyBritches,390,"2009,2010",49,3.43,618
1652,j5yfS1QjGwNLQ0h4_wDyxg,Alexis,681,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",149,4.16,540
1653,Gv6sDwnTlUTb5wqbNEDXrQ,Gabriel,40,,1,3.31,1
1654,2OE7uUsx5VDshFzPFK6XUQ,Chris,151,,11,4.18,18
1655,yv60ny6vAK6qDzzsK34Zkw,Valentina,256,"2008,2009,2010",45,4.2,1540
1656,WZ4vEAuJdBgHrnIZlBQLig,Erika,110,"2011,2012",8,3.88,199
